country_iso3,country_name,year,value,indicator_code,indicator_name,source
XKX,,2002,,MDG_0000000001,,WHO GHO
UNSDG_LAC,,2015,,MDG_0000000001,,WHO GHO
TUV,,2014,,MDG_0000000001,,WHO GHO
DOM,,2007,,MDG_0000000001,,WHO GHO
UNSDG_LLDC,,2019,,MDG_0000000001,,WHO GHO
SGP,,2001,,MDG_0000000001,,WHO GHO
COL,,2002,,MDG_0000000001,,WHO GHO
SEN,,2021,,MDG_0000000001,,WHO GHO
CYP,,2017,,MDG_0000000001,,WHO GHO
DNK,,2004,,MDG_0000000001,,WHO GHO
CZE,,2010,,MDG_0000000001,,WHO GHO
BLR,,2017,,MDG_0000000001,,WHO GHO
MSR,,2018,,MDG_0000000001,,WHO GHO
AND,,2015,,MDG_0000000001,,WHO GHO
KGZ,,2020,,MDG_0000000001,,WHO GHO
MKD,,2006,,MDG_0000000001,,WHO GHO
MEX,,2014,,MDG_0000000001,,WHO GHO
IRQ,,2013,,MDG_0000000001,,WHO GHO
DMA,,2015,,MDG_0000000001,,WHO GHO
FSM,,2020,,MDG_0000000001,,WHO GHO
UNSDG_LAC,,2000,,MDG_0000000001,,WHO GHO
SAU,,2001,,MDG_0000000001,,WHO GHO
UNICEFREGIONMENA,,2015,,MDG_0000000001,,WHO GHO
EST,,2008,,MDG_0000000001,,WHO GHO
HND,,2012,,MDG_0000000001,,WHO GHO
TON,,2023,,MDG_0000000001,,WHO GHO
SDN,,2008,,MDG_0000000001,,WHO GHO
TTO,,2005,,MDG_0000000001,,WHO GHO
DJI,,2020,,MDG_0000000001,,WHO GHO
KNA,,2008,,MDG_0000000001,,WHO GHO
SSD,,2000,,MDG_0000000001,,WHO GHO
QAT,,2011,,MDG_0000000001,,WHO GHO
AFG,,2016,,MDG_0000000001,,WHO GHO
UNSDG_CENTRALASIASOUTHERNASIA,,2014,,MDG_0000000001,,WHO GHO
COM,,2014,,MDG_0000000001,,WHO GHO
POL,,2010,,MDG_0000000001,,WHO GHO
LTU,,2022,,MDG_0000000001,,WHO GHO
UNICEFREGIONNA,,2005,,MDG_0000000001,,WHO GHO
PRK,,2021,,MDG_0000000001,,WHO GHO
NGA,,2014,,MDG_0000000001,,WHO GHO
UNICEFREGIONWE,,2021,,MDG_0000000001,,WHO GHO
BRA,,2012,,MDG_0000000001,,WHO GHO
LUX,,2002,,MDG_0000000001,,WHO GHO
BGD,,2016,,MDG_0000000001,,WHO GHO
LBR,,2001,,MDG_0000000001,,WHO GHO
IRN,,2000,,MDG_0000000001,,WHO GHO
ESP,,2007,,MDG_0000000001,,WHO GHO
COM,,2008,,MDG_0000000001,,WHO GHO
SVK,,2018,,MDG_0000000001,,WHO GHO
WPR,,2010,,MDG_0000000001,,WHO GHO
CUB,,2012,,MDG_0000000001,,WHO GHO
BFA,,2022,,MDG_0000000001,,WHO GHO
UNSDG_SOUTHEASTERNASIA,,2010,,MDG_0000000001,,WHO GHO
VUT,,2004,,MDG_0000000001,,WHO GHO
NER,,2010,,MDG_0000000001,,WHO GHO
DJI,,2019,,MDG_0000000001,,WHO GHO
UNSDG_CENTRALASIASOUTHERNASIA,,2008,,MDG_0000000001,,WHO GHO
NRU,,2005,,MDG_0000000001,,WHO GHO
HRV,,2008,,MDG_0000000001,,WHO GHO
VNM,,2012,,MDG_0000000001,,WHO GHO
UNSDG_SIDS,,2009,,MDG_0000000001,,WHO GHO
SLB,,2003,,MDG_0000000001,,WHO GHO
JOR,,2010,,MDG_0000000001,,WHO GHO
DZA,,2009,,MDG_0000000001,,WHO GHO
IDN,,2010,,MDG_0000000001,,WHO GHO
MDA,,2015,,MDG_0000000001,,WHO GHO
MNG,,2021,,MDG_0000000001,,WHO GHO
ROU,,2013,,MDG_0000000001,,WHO GHO
TKM,,2022,,MDG_0000000001,,WHO GHO
LSO,,2017,,MDG_0000000001,,WHO GHO
NRU,,2020,,MDG_0000000001,,WHO GHO
PLW,,2006,,MDG_0000000001,,WHO GHO
SLB,,2001,,MDG_0000000001,,WHO GHO
CHN,,2012,,MDG_0000000001,,WHO GHO
BGD,,2010,,MDG_0000000001,,WHO GHO
EST,,2015,,MDG_0000000001,,WHO GHO
BRB,,2005,,MDG_0000000001,,WHO GHO
TUR,,2016,,MDG_0000000001,,WHO GHO
AMR,,2008,,MDG_0000000001,,WHO GHO
UNICEF_ESARO,,2019,,MDG_0000000001,,WHO GHO
EMR,,2000,,MDG_0000000001,,WHO GHO
UNSDG_WESTERNASIA,,2009,,MDG_0000000001,,WHO GHO
BRB,,2005,,MDG_0000000001,,WHO GHO
UNICEFREGIONEECA,,2012,,MDG_0000000001,,WHO GHO
UNSDG_SUBSAHARANAFRICA,,2000,,MDG_0000000001,,WHO GHO
KEN,,2023,,MDG_0000000001,,WHO GHO
ZAF,,2001,,MDG_0000000001,,WHO GHO
QAT,,2004,,MDG_0000000001,,WHO GHO
UNICEF_ECARO,,2007,,MDG_0000000001,,WHO GHO
MOZ,,2004,,MDG_0000000001,,WHO GHO
SLE,,2023,,MDG_0000000001,,WHO GHO
POL,,2004,,MDG_0000000001,,WHO GHO
VNM,,2023,,MDG_0000000001,,WHO GHO
GTM,,2005,,MDG_0000000001,,WHO GHO
EGY,,2008,,MDG_0000000001,,WHO GHO
SWE,,2020,,MDG_0000000001,,WHO GHO
MNE,,2002,,MDG_0000000001,,WHO GHO
COK,,2015,,MDG_0000000001,,WHO GHO
NAM,,2008,,MDG_0000000001,,WHO GHO
ROU,,2010,,MDG_0000000001,,WHO GHO
BEL,,2014,,MDG_0000000001,,WHO GHO
TUR,,2013,,MDG_0000000001,,WHO GHO
MYS,,2009,,MDG_0000000001,,WHO GHO
GTM,,2022,,MDG_0000000001,,WHO GHO
CHN,,2023,,MDG_0000000001,,WHO GHO
NER,,2022,,MDG_0000000001,,WHO GHO
CAF,,2003,,MDG_0000000001,,WHO GHO
GBR,,2010,,MDG_0000000001,,WHO GHO
MCO,,2022,,MDG_0000000001,,WHO GHO
GIN,,2022,,MDG_0000000001,,WHO GHO
BIH,,2009,,MDG_0000000001,,WHO GHO
FSM,,2019,,MDG_0000000001,,WHO GHO
DOM,,2007,,MDG_0000000001,,WHO GHO
SSD,,2008,,MDG_0000000001,,WHO GHO
UNSDG_LLDC,,2007,,MDG_0000000001,,WHO GHO
SMR,,2019,,MDG_0000000001,,WHO GHO
FJI,,2016,,MDG_0000000001,,WHO GHO
SLV,,2020,,MDG_0000000001,,WHO GHO
BHS,,2003,,MDG_0000000001,,WHO GHO
PER,,2011,,MDG_0000000001,,WHO GHO
LCA,,2023,,MDG_0000000001,,WHO GHO
SVN,,2016,,MDG_0000000001,,WHO GHO
TUV,,2023,,MDG_0000000001,,WHO GHO
MEX,,2014,,MDG_0000000001,,WHO GHO
SVN,,2021,,MDG_0000000001,,WHO GHO
DOM,,2005,,MDG_0000000001,,WHO GHO
IRL,,2002,,MDG_0000000001,,WHO GHO
GUY,,2009,,MDG_0000000001,,WHO GHO
COL,,2021,,MDG_0000000001,,WHO GHO
DNK,,2001,,MDG_0000000001,,WHO GHO
UNICEFREGIONSA,,2006,,MDG_0000000001,,WHO GHO
SRB,,2010,,MDG_0000000001,,WHO GHO
PRY,,2000,,MDG_0000000001,,WHO GHO
MDG,,2017,,MDG_0000000001,,WHO GHO
TZA,,2000,,MDG_0000000001,,WHO GHO
PLW,,2000,,MDG_0000000001,,WHO GHO
MYS,,2022,,MDG_0000000001,,WHO GHO
PHL,,2013,,MDG_0000000001,,WHO GHO
NIC,,2002,,MDG_0000000001,,WHO GHO
MNG,,2006,,MDG_0000000001,,WHO GHO
LKA,,2000,,MDG_0000000001,,WHO GHO
MNE,,2005,,MDG_0000000001,,WHO GHO
COL,,2003,,MDG_0000000001,,WHO GHO
CHL,,2020,,MDG_0000000001,,WHO GHO
FJI,,2011,,MDG_0000000001,,WHO GHO
HRV,,2006,,MDG_0000000001,,WHO GHO
VUT,,2022,,MDG_0000000001,,WHO GHO
IDN,,2003,,MDG_0000000001,,WHO GHO
TTO,,2007,,MDG_0000000001,,WHO GHO
GIN,,2007,,MDG_0000000001,,WHO GHO
PRT,,2005,,MDG_0000000001,,WHO GHO
TUR,,2007,,MDG_0000000001,,WHO GHO
ARE,,2000,,MDG_0000000001,,WHO GHO
UZB,,2007,,MDG_0000000001,,WHO GHO
UNICEF_MENARO,,2007,,MDG_0000000001,,WHO GHO
GAB,,2004,,MDG_0000000001,,WHO GHO
GNB,,2001,,MDG_0000000001,,WHO GHO
VCT,,2019,,MDG_0000000001,,WHO GHO
ARE,,2012,,MDG_0000000001,,WHO GHO
BWA,,2013,,MDG_0000000001,,WHO GHO
CZE,,2011,,MDG_0000000001,,WHO GHO
BEN,,2003,,MDG_0000000001,,WHO GHO
UNSDG_EUROPE,,2023,,MDG_0000000001,,WHO GHO
SYC,,2022,,MDG_0000000001,,WHO GHO
FRA,,2002,,MDG_0000000001,,WHO GHO
BTN,,2003,,MDG_0000000001,,WHO GHO
CAF,,2013,,MDG_0000000001,,WHO GHO
AMR,,2004,,MDG_0000000001,,WHO GHO
IND,,2018,,MDG_0000000001,,WHO GHO
SLE,,2000,,MDG_0000000001,,WHO GHO
LBN,,2016,,MDG_0000000001,,WHO GHO
JOR,,2018,,MDG_0000000001,,WHO GHO
BGD,,2002,,MDG_0000000001,,WHO GHO
CAF,,2010,,MDG_0000000001,,WHO GHO
FRA,,2003,,MDG_0000000001,,WHO GHO
UNSDG_CENTRALASIA,,2016,,MDG_0000000001,,WHO GHO
KAZ,,2014,,MDG_0000000001,,WHO GHO
UGA,,2011,,MDG_0000000001,,WHO GHO
MKD,,2000,,MDG_0000000001,,WHO GHO
BHR,,2004,,MDG_0000000001,,WHO GHO
PRK,,2017,,MDG_0000000001,,WHO GHO
COD,,2017,,MDG_0000000001,,WHO GHO
PRT,,2022,,MDG_0000000001,,WHO GHO
ISL,,2002,,MDG_0000000001,,WHO GHO
DEU,,2013,,MDG_0000000001,,WHO GHO
SWE,,2011,,MDG_0000000001,,WHO GHO
RWA,,2014,,MDG_0000000001,,WHO GHO
JPN,,2023,,MDG_0000000001,,WHO GHO
ARG,,2007,,MDG_0000000001,,WHO GHO
RUS,,2019,,MDG_0000000001,,WHO GHO
PSE,,2009,,MDG_0000000001,,WHO GHO
KEN,,2020,,MDG_0000000001,,WHO GHO
TJK,,2017,,MDG_0000000001,,WHO GHO
BHS,,2006,,MDG_0000000001,,WHO GHO
CAF,,2010,,MDG_0000000001,,WHO GHO
COG,,2014,,MDG_0000000001,,WHO GHO
MCO,,2019,,MDG_0000000001,,WHO GHO
DMA,,2006,,MDG_0000000001,,WHO GHO
UNSDG_SUBSAHARANAFRICA,,2022,,MDG_0000000001,,WHO GHO
UKR,,2008,,MDG_0000000001,,WHO GHO
GNQ,,2010,,MDG_0000000001,,WHO GHO
UNSDG_CENTRALASIASOUTHERNASIA,,2020,,MDG_0000000001,,WHO GHO
ARM,,2020,,MDG_0000000001,,WHO GHO
UNICEFREGIONWE,,2012,,MDG_0000000001,,WHO GHO
NLD,,2011,,MDG_0000000001,,WHO GHO
SDN,,2021,,MDG_0000000001,,WHO GHO
SEN,,2010,,MDG_0000000001,,WHO GHO
MSR,,2017,,MDG_0000000001,,WHO GHO
UNSDG_SUBSAHARANAFRICA,,2016,,MDG_0000000001,,WHO GHO
CAN,,2001,,MDG_0000000001,,WHO GHO
MLT,,2021,,MDG_0000000001,,WHO GHO
DNK,,2004,,MDG_0000000001,,WHO GHO
BGR,,2007,,MDG_0000000001,,WHO GHO
UNICEFREGIONSSA,,2010,,MDG_0000000001,,WHO GHO
LBN,,2001,,MDG_0000000001,,WHO GHO
CMR,,2017,,MDG_0000000001,,WHO GHO
TUV,,2018,,MDG_0000000001,,WHO GHO
UNICEFREGIONEAP,,2022,,MDG_0000000001,,WHO GHO
GEO,,2011,,MDG_0000000001,,WHO GHO
MEX,,2015,,MDG_0000000001,,WHO GHO
SVN,,2001,,MDG_0000000001,,WHO GHO
ISR,,2013,,MDG_0000000001,,WHO GHO
EGY,,2016,,MDG_0000000001,,WHO GHO
CHE,,2008,,MDG_0000000001,,WHO GHO
MOZ,,2023,,MDG_0000000001,,WHO GHO
BRB,,2019,,MDG_0000000001,,WHO GHO
MHL,,2007,,MDG_0000000001,,WHO GHO
SRB,,2019,,MDG_0000000001,,WHO GHO
POL,,2009,,MDG_0000000001,,WHO GHO
HUN,,2008,,MDG_0000000001,,WHO GHO
XKX,,2002,,MDG_0000000001,,WHO GHO
SWZ,,2013,,MDG_0000000001,,WHO GHO
AFG,,2008,,MDG_0000000001,,WHO GHO
YEM,,2004,,MDG_0000000001,,WHO GHO
MMR,,2014,,MDG_0000000001,,WHO GHO
GRC,,2015,,MDG_0000000001,,WHO GHO
NOR,,2015,,MDG_0000000001,,WHO GHO
CHL,,2012,,MDG_0000000001,,WHO GHO
ALB,,2012,,MDG_0000000001,,WHO GHO
TCD,,2012,,MDG_0000000001,,WHO GHO
ECU,,2008,,MDG_0000000001,,WHO GHO
CRI,,2008,,MDG_0000000001,,WHO GHO
EST,,2002,,MDG_0000000001,,WHO GHO
SLB,,2010,,MDG_0000000001,,WHO GHO
DMA,,2005,,MDG_0000000001,,WHO GHO
TUN,,2008,,MDG_0000000001,,WHO GHO
UNICEFREGIONEAP,,2023,,MDG_0000000001,,WHO GHO
BRB,,2001,,MDG_0000000001,,WHO GHO
ITA,,2004,,MDG_0000000001,,WHO GHO
LBR,,2003,,MDG_0000000001,,WHO GHO
KAZ,,2020,,MDG_0000000001,,WHO GHO
UNICEF_ROSA,,2019,,MDG_0000000001,,WHO GHO
OMN,,2022,,MDG_0000000001,,WHO GHO
UNICEF_MENARO,,2015,,MDG_0000000001,,WHO GHO
CRI,,2012,,MDG_0000000001,,WHO GHO
DZA,,2006,,MDG_0000000001,,WHO GHO
AUS,,2009,,MDG_0000000001,,WHO GHO
SYC,,2010,,MDG_0000000001,,WHO GHO
SLV,,2010,,MDG_0000000001,,WHO GHO
UNSDG_EUROPE,,2009,,MDG_0000000001,,WHO GHO
ITA,,2003,,MDG_0000000001,,WHO GHO
MYS,,2019,,MDG_0000000001,,WHO GHO
DNK,,2014,,MDG_0000000001,,WHO GHO
NLD,,2002,,MDG_0000000001,,WHO GHO
CUB,,2009,,MDG_0000000001,,WHO GHO
RWA,,2011,,MDG_0000000001,,WHO GHO
KWT,,2019,,MDG_0000000001,,WHO GHO
KWT,,2011,,MDG_0000000001,,WHO GHO
TUV,,2007,,MDG_0000000001,,WHO GHO
SRB,,2005,,MDG_0000000001,,WHO GHO
DEU,,2017,,MDG_0000000001,,WHO GHO
LBN,,2007,,MDG_0000000001,,WHO GHO
UNSDG_LLDC,,2023,,MDG_0000000001,,WHO GHO
UNSDG_WESTERNASIA,,2007,,MDG_0000000001,,WHO GHO
ROU,,2003,,MDG_0000000001,,WHO GHO
MMR,,2007,,MDG_0000000001,,WHO GHO
BIH,,2004,,MDG_0000000001,,WHO GHO
UNSDG_EUROPE,,2017,,MDG_0000000001,,WHO GHO
UNSDG_SUBSAHARANAFRICA,,2001,,MDG_0000000001,,WHO GHO
COD,,2019,,MDG_0000000001,,WHO GHO
WB_LMI,,2007,,MDG_0000000001,,WHO GHO
AIA,,2006,,MDG_0000000001,,WHO GHO
AGO,,2007,,MDG_0000000001,,WHO GHO
SSD,,2013,,MDG_0000000001,,WHO GHO
PHL,,2010,,MDG_0000000001,,WHO GHO
UNSDG_EASTERNASIA,,2016,,MDG_0000000001,,WHO GHO
SDN,,2004,,MDG_0000000001,,WHO GHO
GHA,,2022,,MDG_0000000001,,WHO GHO
GAB,,2000,,MDG_0000000001,,WHO GHO
CMR,,2002,,MDG_0000000001,,WHO GHO
GLOBAL,,2005,,MDG_0000000001,,WHO GHO
JAM,,2000,,MDG_0000000001,,WHO GHO
UNSDG_SIDS,,2021,,MDG_0000000001,,WHO GHO
TCD,,2003,,MDG_0000000001,,WHO GHO
SLV,,2020,,MDG_0000000001,,WHO GHO
PRY,,2015,,MDG_0000000001,,WHO GHO
LBY,,2015,,MDG_0000000001,,WHO GHO
ARM,,2005,,MDG_0000000001,,WHO GHO
DJI,,2014,,MDG_0000000001,,WHO GHO
EGY,,2000,,MDG_0000000001,,WHO GHO
WB_UMI,,2000,,MDG_0000000001,,WHO GHO
AUS,,2015,,MDG_0000000001,,WHO GHO
VGB,,2000,,MDG_0000000001,,WHO GHO
GUY,,2012,,MDG_0000000001,,WHO GHO
BIH,,2006,,MDG_0000000001,,WHO GHO
UNSDG_WESTERNASIA,,2020,,MDG_0000000001,,WHO GHO
EMR,,2013,,MDG_0000000001,,WHO GHO
KEN,,2012,,MDG_0000000001,,WHO GHO
PAN,,2001,,MDG_0000000001,,WHO GHO
YEM,,2004,,MDG_0000000001,,WHO GHO
BHS,,2019,,MDG_0000000001,,WHO GHO
UNSDG_SIDS,,2000,,MDG_0000000001,,WHO GHO
KAZ,,2013,,MDG_0000000001,,WHO GHO
UNICEF_WCARO,,2017,,MDG_0000000001,,WHO GHO
BFA,,2019,,MDG_0000000001,,WHO GHO
SRB,,2003,,MDG_0000000001,,WHO GHO
AGO,,2021,,MDG_0000000001,,WHO GHO
WSM,,2006,,MDG_0000000001,,WHO GHO
CRI,,2005,,MDG_0000000001,,WHO GHO
EST,,2010,,MDG_0000000001,,WHO GHO
COM,,2007,,MDG_0000000001,,WHO GHO
QAT,,2006,,MDG_0000000001,,WHO GHO
TKM,,2010,,MDG_0000000001,,WHO GHO
MWI,,2015,,MDG_0000000001,,WHO GHO
UNICEFREGIONLAC,,2008,,MDG_0000000001,,WHO GHO
UNSDG_LDC,,2001,,MDG_0000000001,,WHO GHO
XKX,,2003,,MDG_0000000001,,WHO GHO
VCT,,2016,,MDG_0000000001,,WHO GHO
SVK,,2000,,MDG_0000000001,,WHO GHO
VUT,,2008,,MDG_0000000001,,WHO GHO
KIR,,2019,,MDG_0000000001,,WHO GHO
AZE,,2009,,MDG_0000000001,,WHO GHO
VGB,,2012,,MDG_0000000001,,WHO GHO
JPN,,2017,,MDG_0000000001,,WHO GHO
UNSDG_CENTRALASIA,,2008,,MDG_0000000001,,WHO GHO
DJI,,2013,,MDG_0000000001,,WHO GHO
COD,,2023,,MDG_0000000001,,WHO GHO
BGR,,2022,,MDG_0000000001,,WHO GHO
PRT,,2010,,MDG_0000000001,,WHO GHO
GRC,,2023,,MDG_0000000001,,WHO GHO
UNICEF_ECARO,,2020,,MDG_0000000001,,WHO GHO
BRA,,2003,,MDG_0000000001,,WHO GHO
WB_UMI,,2009,,MDG_0000000001,,WHO GHO
VEN,,2017,,MDG_0000000001,,WHO GHO
ETH,,2017,,MDG_0000000001,,WHO GHO
CPV,,2017,,MDG_0000000001,,WHO GHO
UGA,,2011,,MDG_0000000001,,WHO GHO
GHA,,2005,,MDG_0000000001,,WHO GHO
RWA,,2012,,MDG_0000000001,,WHO GHO
UNSDG_CENTRALASIA,,2001,,MDG_0000000001,,WHO GHO
BRA,,2017,,MDG_0000000001,,WHO GHO
VGB,,2016,,MDG_0000000001,,WHO GHO
BRB,,2005,,MDG_0000000001,,WHO GHO
EST,,2017,,MDG_0000000001,,WHO GHO
SLE,,2021,,MDG_0000000001,,WHO GHO
UNSDG_LAC,,2002,,MDG_0000000001,,WHO GHO
NAM,,2000,,MDG_0000000001,,WHO GHO
DOM,,2012,,MDG_0000000001,,WHO GHO
ARM,,2000,,MDG_0000000001,,WHO GHO
KGZ,,2021,,MDG_0000000001,,WHO GHO
KWT,,2023,,MDG_0000000001,,WHO GHO
IRN,,2013,,MDG_0000000001,,WHO GHO
COG,,2003,,MDG_0000000001,,WHO GHO
KHM,,2023,,MDG_0000000001,,WHO GHO
UNSDG_CENTRALASIA,,2022,,MDG_0000000001,,WHO GHO
UNSDG_LAC,,2018,,MDG_0000000001,,WHO GHO
UNSDG_AUSTRALIANEWZEALAND,,2008,,MDG_0000000001,,WHO GHO
TCD,,2023,,MDG_0000000001,,WHO GHO
MHL,,2006,,MDG_0000000001,,WHO GHO
UNSDG_EUROPENORTHERNAMR,,2017,,MDG_0000000001,,WHO GHO
UNICEFREGIONMENA,,2002,,MDG_0000000001,,WHO GHO
MDV,,2009,,MDG_0000000001,,WHO GHO
BEN,,2022,,MDG_0000000001,,WHO GHO
NER,,2022,,MDG_0000000001,,WHO GHO
MCO,,2002,,MDG_0000000001,,WHO GHO
SLB,,2009,,MDG_0000000001,,WHO GHO
TUR,,2003,,MDG_0000000001,,WHO GHO
LUX,,2009,,MDG_0000000001,,WHO GHO
TCD,,2011,,MDG_0000000001,,WHO GHO
SSD,,2018,,MDG_0000000001,,WHO GHO
ETH,,2010,,MDG_0000000001,,WHO GHO
BRN,,2006,,MDG_0000000001,,WHO GHO
MNG,,2020,,MDG_0000000001,,WHO GHO
KGZ,,2022,,MDG_0000000001,,WHO GHO
HUN,,2023,,MDG_0000000001,,WHO GHO
WPR,,2004,,MDG_0000000001,,WHO GHO
UNICEF_ECARO,,2009,,MDG_0000000001,,WHO GHO
IRL,,2000,,MDG_0000000001,,WHO GHO
TTO,,2011,,MDG_0000000001,,WHO GHO
PRY,,2003,,MDG_0000000001,,WHO GHO
WPR,,2018,,MDG_0000000001,,WHO GHO
GMB,,2019,,MDG_0000000001,,WHO GHO
DEU,,2000,,MDG_0000000001,,WHO GHO
IRQ,,2005,,MDG_0000000001,,WHO GHO
ETH,,2023,,MDG_0000000001,,WHO GHO
MHL,,2004,,MDG_0000000001,,WHO GHO
UNICEF_MENARO,,2018,,MDG_0000000001,,WHO GHO
SWZ,,2014,,MDG_0000000001,,WHO GHO
COG,,2008,,MDG_0000000001,,WHO GHO
FRA,,2001,,MDG_0000000001,,WHO GHO
ROU,,2004,,MDG_0000000001,,WHO GHO
MNG,,2019,,MDG_0000000001,,WHO GHO
PLW,,2000,,MDG_0000000001,,WHO GHO
MNG,,2000,,MDG_0000000001,,WHO GHO
CIV,,2021,,MDG_0000000001,,WHO GHO
KNA,,2004,,MDG_0000000001,,WHO GHO
SVN,,2008,,MDG_0000000001,,WHO GHO
NIU,,2004,,MDG_0000000001,,WHO GHO
TCA,,2011,,MDG_0000000001,,WHO GHO
NER,,2005,,MDG_0000000001,,WHO GHO
UNSDG_LDC,,2003,,MDG_0000000001,,WHO GHO
AUS,,2020,,MDG_0000000001,,WHO GHO
UNSDG_LAC,,2003,,MDG_0000000001,,WHO GHO
UNSDG_WESTERNASIANORTHERNAFR,,2008,,MDG_0000000001,,WHO GHO
WSM,,2019,,MDG_0000000001,,WHO GHO
UNICEFREGIONMENA,,2004,,MDG_0000000001,,WHO GHO
UNSDG_SOUTHASIA,,2016,,MDG_0000000001,,WHO GHO
NGA,,2010,,MDG_0000000001,,WHO GHO
FSM,,2016,,MDG_0000000001,,WHO GHO
KOR,,2009,,MDG_0000000001,,WHO GHO
SAU,,2015,,MDG_0000000001,,WHO GHO
CPV,,2018,,MDG_0000000001,,WHO GHO
ZAF,,2011,,MDG_0000000001,,WHO GHO
UNICEFREGIONNA,,2023,,MDG_0000000001,,WHO GHO
LBN,,2010,,MDG_0000000001,,WHO GHO
BTN,,2010,,MDG_0000000001,,WHO GHO
BDI,,2016,,MDG_0000000001,,WHO GHO
ZAF,,2006,,MDG_0000000001,,WHO GHO
MWI,,2002,,MDG_0000000001,,WHO GHO
UZB,,2019,,MDG_0000000001,,WHO GHO
UNSDG_SOUTHASIA,,2002,,MDG_0000000001,,WHO GHO
PRT,,2009,,MDG_0000000001,,WHO GHO
BWA,,2009,,MDG_0000000001,,WHO GHO
BEN,,2001,,MDG_0000000001,,WHO GHO
LKA,,2002,,MDG_0000000001,,WHO GHO
UNICEFREGIONWE,,2010,,MDG_0000000001,,WHO GHO
MCO,,2018,,MDG_0000000001,,WHO GHO
TZA,,2018,,MDG_0000000001,,WHO GHO
DJI,,2017,,MDG_0000000001,,WHO GHO
UNICEF_MENARO,,2014,,MDG_0000000001,,WHO GHO
COM,,2022,,MDG_0000000001,,WHO GHO
BWA,,2023,,MDG_0000000001,,WHO GHO
UNSDG_LDC,,2017,,MDG_0000000001,,WHO GHO
FJI,,2018,,MDG_0000000001,,WHO GHO
ZMB,,2002,,MDG_0000000001,,WHO GHO
ARM,,2004,,MDG_0000000001,,WHO GHO
MNE,,2003,,MDG_0000000001,,WHO GHO
WB_LI,,2022,,MDG_0000000001,,WHO GHO
MNG,,2019,,MDG_0000000001,,WHO GHO
MOZ,,2015,,MDG_0000000001,,WHO GHO
EMR,,2001,,MDG_0000000001,,WHO GHO
SUR,,2005,,MDG_0000000001,,WHO GHO
GNQ,,2015,,MDG_0000000001,,WHO GHO
IND,,2023,,MDG_0000000001,,WHO GHO
UNSDG_AUSTRALIANEWZEALAND,,2017,,MDG_0000000001,,WHO GHO
HND,,2001,,MDG_0000000001,,WHO GHO
ARE,,2005,,MDG_0000000001,,WHO GHO
ALB,,2016,,MDG_0000000001,,WHO GHO
WB_UMI,,2011,,MDG_0000000001,,WHO GHO
UNSDG_EUROPE,,2006,,MDG_0000000001,,WHO GHO
ARM,,2023,,MDG_0000000001,,WHO GHO
KNA,,2017,,MDG_0000000001,,WHO GHO
KEN,,2017,,MDG_0000000001,,WHO GHO
TKM,,2011,,MDG_0000000001,,WHO GHO
TLS,,2003,,MDG_0000000001,,WHO GHO
BRA,,2021,,MDG_0000000001,,WHO GHO
CRI,,2015,,MDG_0000000001,,WHO GHO
FIN,,2018,,MDG_0000000001,,WHO GHO
NIU,,2023,,MDG_0000000001,,WHO GHO
ATG,,2010,,MDG_0000000001,,WHO GHO
EUR,,2023,,MDG_0000000001,,WHO GHO
STP,,2012,,MDG_0000000001,,WHO GHO
BWA,,2007,,MDG_0000000001,,WHO GHO
CAN,,2009,,MDG_0000000001,,WHO GHO
NIU,,2021,,MDG_0000000001,,WHO GHO
LBR,,2014,,MDG_0000000001,,WHO GHO
SOM,,2006,,MDG_0000000001,,WHO GHO
MHL,,2008,,MDG_0000000001,,WHO GHO
COM,,2018,,MDG_0000000001,,WHO GHO
TGO,,2017,,MDG_0000000001,,WHO GHO
GRC,,2019,,MDG_0000000001,,WHO GHO
SRB,,2016,,MDG_0000000001,,WHO GHO
ETH,,2002,,MDG_0000000001,,WHO GHO
UNICEFREGIONESA,,2023,,MDG_0000000001,,WHO GHO
LBY,,2001,,MDG_0000000001,,WHO GHO
WB_LMI,,2011,,MDG_0000000001,,WHO GHO
HUN,,2014,,MDG_0000000001,,WHO GHO
JOR,,2011,,MDG_0000000001,,WHO GHO
IRQ,,2004,,MDG_0000000001,,WHO GHO
COK,,2001,,MDG_0000000001,,WHO GHO
GRD,,2007,,MDG_0000000001,,WHO GHO
UZB,,2002,,MDG_0000000001,,WHO GHO
IRL,,2012,,MDG_0000000001,,WHO GHO
UNICEFREGIONWCA,,2004,,MDG_0000000001,,WHO GHO
THA,,2001,,MDG_0000000001,,WHO GHO
VGB,,2011,,MDG_0000000001,,WHO GHO
CHE,,2022,,MDG_0000000001,,WHO GHO
BLZ,,2013,,MDG_0000000001,,WHO GHO
WB_LI,,2023,,MDG_0000000001,,WHO GHO
MEX,,2023,,MDG_0000000001,,WHO GHO
MLI,,2017,,MDG_0000000001,,WHO GHO
RUS,,2012,,MDG_0000000001,,WHO GHO
UNSDG_AUSTRALIANEWZEALAND,,2022,,MDG_0000000001,,WHO GHO
XKX,,2015,,MDG_0000000001,,WHO GHO
SAU,,2002,,MDG_0000000001,,WHO GHO
PER,,2020,,MDG_0000000001,,WHO GHO
POL,,2019,,MDG_0000000001,,WHO GHO
ARG,,2001,,MDG_0000000001,,WHO GHO
UNICEF_ESARO,,2006,,MDG_0000000001,,WHO GHO
LCA,,2020,,MDG_0000000001,,WHO GHO
LAO,,2016,,MDG_0000000001,,WHO GHO
